time,id,data,type,units
2022-10-13 17:49:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:49:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:49:00,Temp4_ST2,95.8,Temperature,F
2022-10-13 17:49:00,Temp2_ST2,141.5,Temperature,F
2022-10-13 17:49:00,Temp5_ST3_low,66.3,Temperature,F
2022-10-13 17:49:00,Temp4_ST3,92.4,Temperature,F
2022-10-13 17:49:00,Temp3_ST3,118.6,Temperature,F
2022-10-13 17:49:00,Temp2_ST3,141.8,Temperature,F
2022-10-13 17:49:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:49:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:49:00,Temp_SecLoopHexOutlet,152.2,Temperature,F
2022-10-13 17:49:00,Flow_SecLoop,4.4,Flow,gal/min
2022-10-13 17:49:00,PowerIn_SecLoopPump,27.0,Power,W
2022-10-13 17:50:00,Temp_PrimaryPlantDelta_BTU,90.9,Temperature,F
2022-10-13 17:50:00,EnergyOut_PrimaryPlant_BTU,16.8,Energy,kWh
2022-10-13 17:50:00,Flow_CityWater_atSkid,0.0,Flow,gal/min
2022-10-13 17:50:00,Temp_CityWater_atSkid,65.7,Temperature,F
2022-10-13 17:50:00,Temp_PrimaryStorageOutTop,156.6,Temperature,F
2022-10-13 17:50:00,Flow_CityWater,0.0,Flow,gal/min
2022-10-13 17:50:00,Temp_CityWater,65.0,Temperature,F
2022-10-13 17:50:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:50:00,Temp_RecircReturn_MXV1_FM,132.7,Temperature,F
2022-10-13 17:50:00,Flow_RecircReturn_MXV2,13.1,Flow,gal/min
2022-10-13 17:50:00,Temp_RecircReturn_MXV2_FM,120.7,Temperature,F
2022-10-13 17:50:00,Temp_HotStorageInMechRoom,148.7,Temperature,F
2022-10-13 17:50:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:50:00,Temp_RecircReturn_MXV1,131.5,Temperature,F
2022-10-13 17:50:00,Temp_RecircSupply_MXV1,131.0,Temperature,F
2022-10-13 17:50:00,Temp_HotInlet_MXV2,134.7,Temperature,F
2022-10-13 17:50:00,Temp_RecircReturn_MXV2,120.5,Temperature,F
2022-10-13 17:50:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:50:00,EnergyIn_HPWH,64240.7,Energy,kWh
2022-10-13 17:50:00,PowerIn_HPWH,13.4,Power,W
2022-10-13 17:50:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:50:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:50:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:50:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:50:00,Temp_HPWHCondensing,209.0,Temperature,F
2022-10-13 17:50:00,Temp_HPWHEvaporating,58.0,Temperature,F
2022-10-13 17:50:00,Temp5_ST2_low_TH16,81.0,Temperature,F
2022-10-13 17:50:00,Frequency_QAHV,84.0,Frequency,Hz
2022-10-13 17:50:00,Temp_HPWHInlet,93.0,Temperature,F
2022-10-13 17:50:00,Temp_HPWHOutlet,162.0,Temperature,F
2022-10-13 17:50:00,Duty_QAHVPump,27.0,,%
2022-10-13 17:50:00,Temp5_ST1_low,67.5,Temperature,F
2022-10-13 17:50:00,Temp4_ST1,104.3,Temperature,F
2022-10-13 17:50:00,Temp3_ST1,126.6,Temperature,F
2022-10-13 17:50:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:50:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:50:00,Temp4_ST2,96.0,Temperature,F
2022-10-13 17:50:00,Temp2_ST2,141.7,Temperature,F
2022-10-13 17:50:00,Temp5_ST3_low,66.3,Temperature,F
2022-10-13 17:50:00,Temp4_ST3,92.8,Temperature,F
2022-10-13 17:50:00,Temp3_ST3,119.1,Temperature,F
2022-10-13 17:50:00,Temp2_ST3,142.0,Temperature,F
2022-10-13 17:50:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:50:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:50:00,Temp_SecLoopHexOutlet,150.4,Temperature,F
2022-10-13 17:50:00,Flow_SecLoop,4.4,Flow,gal/min
2022-10-13 17:50:00,PowerIn_SecLoopPump,29.0,Power,W
2022-10-13 17:51:00,Temp_PrimaryPlantDelta_BTU,88.1,Temperature,F
2022-10-13 17:51:00,EnergyOut_PrimaryPlant_BTU,24.9,Energy,kWh
2022-10-13 17:51:00,Flow_CityWater_atSkid,4.9,Flow,gal/min
2022-10-13 17:51:00,Temp_CityWater_atSkid,65.8,Temperature,F
2022-10-13 17:51:00,Temp_PrimaryStorageOutTop,153.9,Temperature,F
2022-10-13 17:51:00,Flow_CityWater,6.1,Flow,gal/min
2022-10-13 17:51:00,Temp_CityWater,64.9,Temperature,F
2022-10-13 17:51:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:51:00,Temp_RecircReturn_MXV1_FM,132.6,Temperature,F
2022-10-13 17:51:00,Flow_RecircReturn_MXV2,13.3,Flow,gal/min
2022-10-13 17:51:00,Temp_RecircReturn_MXV2_FM,120.8,Temperature,F
2022-10-13 17:51:00,Temp_HotStorageInMechRoom,150.8,Temperature,F
2022-10-13 17:51:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:51:00,Temp_RecircReturn_MXV1,131.6,Temperature,F
2022-10-13 17:51:00,Temp_RecircSupply_MXV1,131.0,Temperature,F
2022-10-13 17:51:00,Temp_HotInlet_MXV2,134.6,Temperature,F
2022-10-13 17:51:00,Temp_RecircReturn_MXV2,120.5,Temperature,F
2022-10-13 17:51:00,EnergyIn_HPWH,64240.9,Energy,kWh
2022-10-13 17:51:00,PowerIn_HPWH,13.6,Power,W
2022-10-13 17:51:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:51:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:51:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:51:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:51:00,Temp_HPWHCondensing,210.0,Temperature,F
2022-10-13 17:51:00,Temp_HPWHEvaporating,56.0,Temperature,F
2022-10-13 17:51:00,Temp5_ST2_low_TH16,81.7,Temperature,F
2022-10-13 17:51:00,Temp_PrimaryStorageOutBottom_TH17,67.0,Temperature,F
2022-10-13 17:51:00,Frequency_QAHV,86.0,Frequency,Hz
2022-10-13 17:51:00,Temp_HPWHInlet,89.0,Temperature,F
2022-10-13 17:51:00,Temp_HPWHOutlet,166.0,Temperature,F
2022-10-13 17:51:00,Duty_QAHVPump,28.0,,%
2022-10-13 17:51:00,Temp5_ST1_low,67.6,Temperature,F
2022-10-13 17:51:00,Temp4_ST1,104.3,Temperature,F
2022-10-13 17:51:00,Temp3_ST1,126.6,Temperature,F
2022-10-13 17:51:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:51:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:51:00,Temp4_ST2,96.5,Temperature,F
2022-10-13 17:51:00,Temp2_ST2,141.9,Temperature,F
2022-10-13 17:51:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:51:00,Temp4_ST3,93.2,Temperature,F
2022-10-13 17:51:00,Temp3_ST3,119.5,Temperature,F
2022-10-13 17:51:00,Temp2_ST3,142.2,Temperature,F
2022-10-13 17:51:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:51:00,Temp_SecLoopHexOutlet,150.4,Temperature,F
2022-10-13 17:51:00,PowerIn_SecLoopPump,29.0,Power,W
2022-10-13 17:52:00,Temp_PrimaryPlantDelta_BTU,87.3,Temperature,F
2022-10-13 17:52:00,EnergyOut_PrimaryPlant_BTU,40.0,Energy,kWh
2022-10-13 17:52:00,Flow_CityWater_atSkid,3.2,Flow,gal/min
2022-10-13 17:52:00,Temp_CityWater_atSkid,65.8,Temperature,F
2022-10-13 17:52:00,Temp_PrimaryStorageOutTop,153.1,Temperature,F
2022-10-13 17:52:00,Flow_CityWater,4.1,Flow,gal/min
2022-10-13 17:52:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:52:00,Flow_RecircReturn_MXV1,12.9,Flow,gal/min
2022-10-13 17:52:00,Temp_RecircReturn_MXV1_FM,132.7,Temperature,F
2022-10-13 17:52:00,Flow_RecircReturn_MXV2,13.2,Flow,gal/min
2022-10-13 17:52:00,Temp_RecircReturn_MXV2_FM,120.5,Temperature,F
2022-10-13 17:52:00,Temp_HotStorageInMechRoom,153.9,Temperature,F
2022-10-13 17:52:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:52:00,Temp_RecircReturn_MXV1,131.5,Temperature,F
2022-10-13 17:52:00,Temp_RecircSupply_MXV1,132.0,Temperature,F
2022-10-13 17:52:00,Temp_HotInlet_MXV2,134.6,Temperature,F
2022-10-13 17:52:00,Temp_RecircReturn_MXV2,120.2,Temperature,F
2022-10-13 17:52:00,EnergyIn_HPWH,64241.2,Energy,kWh
2022-10-13 17:52:00,PowerIn_HPWH,13.2,Power,W
2022-10-13 17:52:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:52:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:52:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:52:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:52:00,Temp_HPWHCondensing,209.0,Temperature,F
2022-10-13 17:52:00,Temp_HPWHEvaporating,55.0,Temperature,F
2022-10-13 17:52:00,Temp5_ST2_low_TH16,81.9,Temperature,F
2022-10-13 17:52:00,Temp_PrimaryStorageOutBottom_TH17,67.0,Temperature,F
2022-10-13 17:52:00,Frequency_QAHV,85.0,Frequency,Hz
2022-10-13 17:52:00,Temp_HPWHInlet,86.0,Temperature,F
2022-10-13 17:52:00,Temp_HPWHOutlet,164.0,Temperature,F
2022-10-13 17:52:00,Duty_QAHVPump,28.0,,%
2022-10-13 17:52:00,Temp5_ST1_low,67.7,Temperature,F
2022-10-13 17:52:00,Temp4_ST1,104.4,Temperature,F
2022-10-13 17:52:00,Temp3_ST1,126.7,Temperature,F
2022-10-13 17:52:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:52:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:52:00,Temp4_ST2,96.7,Temperature,F
2022-10-13 17:52:00,Temp2_ST2,141.9,Temperature,F
2022-10-13 17:52:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:52:00,Temp4_ST3,93.2,Temperature,F
2022-10-13 17:52:00,Temp3_ST3,119.5,Temperature,F
2022-10-13 17:52:00,Temp2_ST3,142.2,Temperature,F
2022-10-13 17:52:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:52:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:52:00,PowerIn_SecLoopPump,30.0,Power,W
2022-10-13 17:53:00,Temp_PrimaryPlantDelta_BTU,87.7,Temperature,F
2022-10-13 17:53:00,EnergyOut_PrimaryPlant_BTU,34.7,Energy,kWh
2022-10-13 17:53:00,Flow_CityWater_atSkid,1.4,Flow,gal/min
2022-10-13 17:53:00,Temp_CityWater_atSkid,65.7,Temperature,F
2022-10-13 17:53:00,Temp_PrimaryStorageOutTop,153.4,Temperature,F
2022-10-13 17:53:00,Flow_CityWater,1.7000000000000002,Flow,gal/min
2022-10-13 17:53:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:53:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:53:00,Temp_RecircReturn_MXV1_FM,132.8,Temperature,F
2022-10-13 17:53:00,Flow_RecircReturn_MXV2,12.9,Flow,gal/min
2022-10-13 17:53:00,Temp_RecircReturn_MXV2_FM,120.4,Temperature,F
2022-10-13 17:53:00,Temp_HotStorageInMechRoom,151.5,Temperature,F
2022-10-13 17:53:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:53:00,Temp_RecircReturn_MXV1,131.6,Temperature,F
2022-10-13 17:53:00,Temp_RecircSupply_MXV1,132.0,Temperature,F
2022-10-13 17:53:00,Temp_HotInlet_MXV2,134.7,Temperature,F
2022-10-13 17:53:00,Temp_RecircReturn_MXV2,120.1,Temperature,F
2022-10-13 17:53:00,Temp_RecircSupply_MXV2,121.0,Temperature,F
2022-10-13 17:53:00,EnergyIn_HPWH,64241.4,Energy,kWh
2022-10-13 17:53:00,PowerIn_HPWH,12.8,Power,W
2022-10-13 17:53:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:53:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:53:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:53:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:53:00,Temp_HPWHCondensing,205.0,Temperature,F
2022-10-13 17:53:00,Temp_HPWHEvaporating,54.0,Temperature,F
2022-10-13 17:53:00,Temp5_ST2_low_TH16,81.9,Temperature,F
2022-10-13 17:53:00,ProconA1M_ExternalWaterTemperature4_TH15_2,3.0,Temperature,F
2022-10-13 17:53:00,Frequency_QAHV,85.0,Frequency,Hz
2022-10-13 17:53:00,Temp_HPWHInlet,85.0,Temperature,F
2022-10-13 17:53:00,Temp_HPWHOutlet,162.0,Temperature,F
2022-10-13 17:53:00,Temp5_ST1_low,67.6,Temperature,F
2022-10-13 17:53:00,Temp4_ST1,104.5,Temperature,F
2022-10-13 17:53:00,Temp3_ST1,126.8,Temperature,F
2022-10-13 17:53:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:53:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:53:00,Temp4_ST2,96.8,Temperature,F
2022-10-13 17:53:00,Temp2_ST2,141.9,Temperature,F
2022-10-13 17:53:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:53:00,Temp4_ST3,93.2,Temperature,F
2022-10-13 17:53:00,Temp3_ST3,119.4,Temperature,F
2022-10-13 17:53:00,Temp2_ST3,142.1,Temperature,F
2022-10-13 17:53:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:53:00,Temp_SecLoopHexInlet,65.5,Temperature,F
2022-10-13 17:53:00,Temp_SecLoopHexOutlet,149.4,Temperature,F
2022-10-13 17:53:00,PowerIn_SecLoopPump,29.0,Power,W
2022-10-13 17:54:00,Temp_PrimaryPlantDelta_BTU,87.6,Temperature,F
2022-10-13 17:54:00,EnergyOut_PrimaryPlant_BTU,17.0,Energy,kWh
2022-10-13 17:54:00,Flow_CityWater_atSkid,0.0,Flow,gal/min
2022-10-13 17:54:00,Temp_CityWater_atSkid,65.5,Temperature,F
2022-10-13 17:54:00,Temp_PrimaryStorageOutTop,153.1,Temperature,F
2022-10-13 17:54:00,Flow_CityWater,0.0,Flow,gal/min
2022-10-13 17:54:00,Temp_CityWater,64.8,Temperature,F
2022-10-13 17:54:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:54:00,Temp_RecircReturn_MXV1_FM,133.0,Temperature,F
2022-10-13 17:54:00,Flow_RecircReturn_MXV2,13.3,Flow,gal/min
2022-10-13 17:54:00,Temp_RecircReturn_MXV2_FM,120.3,Temperature,F
2022-10-13 17:54:00,Temp_HotStorageInMechRoom,151.0,Temperature,F
2022-10-13 17:54:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:54:00,Temp_RecircReturn_MXV1,131.9,Temperature,F
2022-10-13 17:54:00,Temp_RecircSupply_MXV1,132.0,Temperature,F
2022-10-13 17:54:00,Temp_HotInlet_MXV2,134.9,Temperature,F
2022-10-13 17:54:00,Temp_RecircReturn_MXV2,120.0,Temperature,F
2022-10-13 17:54:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:54:00,EnergyIn_HPWH,64241.5,Energy,kWh
2022-10-13 17:54:00,PowerIn_HPWH,12.7,Power,W
2022-10-13 17:54:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:54:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:54:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:54:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:54:00,Temp_HPWHCondensing,203.0,Temperature,F
2022-10-13 17:54:00,Temp_HPWHEvaporating,55.0,Temperature,F
2022-10-13 17:54:00,Temp5_ST2_low_TH16,81.9,Temperature,F
2022-10-13 17:54:00,ProconA1M_ExternalWaterTemperature4_TH15_2,3.0,Temperature,F
2022-10-13 17:54:00,Frequency_QAHV,84.0,Frequency,Hz
2022-10-13 17:54:00,Temp_HPWHInlet,83.0,Temperature,F
2022-10-13 17:54:00,Temp_HPWHOutlet,159.0,Temperature,F
2022-10-13 17:54:00,Temp5_ST1_low,67.6,Temperature,F
2022-10-13 17:54:00,Temp4_ST1,104.6,Temperature,F
2022-10-13 17:54:00,Temp3_ST1,126.8,Temperature,F
2022-10-13 17:54:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:54:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:54:00,Temp4_ST2,96.9,Temperature,F
2022-10-13 17:54:00,Temp2_ST2,142.0,Temperature,F
2022-10-13 17:54:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:54:00,Temp4_ST3,93.3,Temperature,F
2022-10-13 17:54:00,Temp3_ST3,119.6,Temperature,F
2022-10-13 17:54:00,Temp2_ST3,142.2,Temperature,F
2022-10-13 17:54:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:54:00,Temp_SecLoopHexInlet,65.5,Temperature,F
2022-10-13 17:54:00,Temp_SecLoopHexOutlet,148.5,Temperature,F
2022-10-13 17:54:00,PowerIn_SecLoopPump,26.0,Power,W
2022-10-13 17:55:00,Temp_PrimaryPlantDelta_BTU,87.0,Temperature,F
2022-10-13 17:55:00,EnergyOut_PrimaryPlant_BTU,12.1,Energy,kWh
2022-10-13 17:55:00,Flow_CityWater_atSkid,0.0,Flow,gal/min
2022-10-13 17:55:00,Temp_CityWater_atSkid,65.5,Temperature,F
2022-10-13 17:55:00,Temp_PrimaryStorageOutTop,152.4,Temperature,F
2022-10-13 17:55:00,Flow_CityWater,1.0,Flow,gal/min
2022-10-13 17:55:00,Temp_CityWater,65.1,Temperature,F
2022-10-13 17:55:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:55:00,Temp_RecircReturn_MXV1_FM,133.0,Temperature,F
2022-10-13 17:55:00,Flow_RecircReturn_MXV2,13.0,Flow,gal/min
2022-10-13 17:55:00,Temp_RecircReturn_MXV2_FM,120.6,Temperature,F
2022-10-13 17:55:00,Temp_HotStorageInMechRoom,151.1,Temperature,F
2022-10-13 17:55:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:55:00,Temp_RecircReturn_MXV1,132.0,Temperature,F
2022-10-13 17:55:00,Temp_HotInlet_MXV2,134.6,Temperature,F
2022-10-13 17:55:00,Temp_RecircReturn_MXV2,120.2,Temperature,F
2022-10-13 17:55:00,Temp_RecircSupply_MXV2,120.0,Temperature,F
2022-10-13 17:55:00,EnergyIn_HPWH,64241.7,Energy,kWh
2022-10-13 17:55:00,PowerIn_HPWH,11.8,Power,W
2022-10-13 17:55:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:55:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:55:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:55:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:55:00,Temp_HPWHCondensing,202.0,Temperature,F
2022-10-13 17:55:00,Temp_HPWHEvaporating,55.0,Temperature,F
2022-10-13 17:55:00,Temp5_ST2_low_TH16,82.1,Temperature,F
2022-10-13 17:55:00,Frequency_QAHV,84.0,Frequency,Hz
2022-10-13 17:55:00,Temp_HPWHInlet,83.0,Temperature,F
2022-10-13 17:55:00,Temp_HPWHOutlet,158.0,Temperature,F
2022-10-13 17:55:00,Temp5_ST1_low,67.6,Temperature,F
2022-10-13 17:55:00,Temp4_ST1,104.6,Temperature,F
2022-10-13 17:55:00,Temp3_ST1,126.8,Temperature,F
2022-10-13 17:55:00,Temp2_ST1,139.6,Temperature,F
2022-10-13 17:55:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:55:00,Temp4_ST2,97.2,Temperature,F
2022-10-13 17:55:00,Temp2_ST2,142.1,Temperature,F
2022-10-13 17:55:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:55:00,Temp4_ST3,93.6,Temperature,F
2022-10-13 17:55:00,Temp3_ST3,120.1,Temperature,F
2022-10-13 17:55:00,Temp2_ST3,142.4,Temperature,F
2022-10-13 17:55:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:55:00,Temp_SecLoopHexInlet,65.5,Temperature,F
2022-10-13 17:55:00,Temp_SecLoopHexOutlet,148.5,Temperature,F
2022-10-13 17:55:00,Flow_SecLoop,4.0,Flow,gal/min
2022-10-13 17:55:00,PowerIn_SecLoopPump,22.0,Power,W
2022-10-13 17:56:00,Temp_PrimaryPlantDelta_BTU,85.6,Temperature,F
2022-10-13 17:56:00,EnergyOut_PrimaryPlant_BTU,17.5,Energy,kWh
2022-10-13 17:56:00,Flow_CityWater_atSkid,0.2,Flow,gal/min
2022-10-13 17:56:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:56:00,Temp_PrimaryStorageOutTop,151.1,Temperature,F
2022-10-13 17:56:00,Flow_CityWater,0.9,Flow,gal/min
2022-10-13 17:56:00,Temp_CityWater,64.9,Temperature,F
2022-10-13 17:56:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:56:00,Temp_RecircReturn_MXV1_FM,132.9,Temperature,F
2022-10-13 17:56:00,Flow_RecircReturn_MXV2,13.1,Flow,gal/min
2022-10-13 17:56:00,Temp_RecircReturn_MXV2_FM,120.3,Temperature,F
2022-10-13 17:56:00,Temp_HotStorageInMechRoom,151.4,Temperature,F
2022-10-13 17:56:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:56:00,Temp_RecircReturn_MXV1,131.9,Temperature,F
2022-10-13 17:56:00,Temp_HotInlet_MXV2,134.2,Temperature,F
2022-10-13 17:56:00,Temp_RecircReturn_MXV2,119.9,Temperature,F
2022-10-13 17:56:00,EnergyIn_HPWH,64242.0,Energy,kWh
2022-10-13 17:56:00,PowerIn_HPWH,11.8,Power,W
2022-10-13 17:56:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:56:00,PowerMeter_SkidAux_Power,0.2,Power,W
2022-10-13 17:56:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:56:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:56:00,Temp_HPWHCondensing,199.0,Temperature,F
2022-10-13 17:56:00,Temp_HPWHEvaporating,56.0,Temperature,F
2022-10-13 17:56:00,Temp5_ST2_low_TH16,82.3,Temperature,F
2022-10-13 17:56:00,Frequency_QAHV,80.0,Frequency,Hz
2022-10-13 17:56:00,Temp_HPWHOutlet,156.0,Temperature,F
2022-10-13 17:56:00,Duty_QAHVPump,27.0,,%
2022-10-13 17:56:00,Temp5_ST1_low,67.7,Temperature,F
2022-10-13 17:56:00,Temp4_ST1,104.6,Temperature,F
2022-10-13 17:56:00,Temp3_ST1,126.7,Temperature,F
2022-10-13 17:56:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:56:00,Temp1_ST1_high,143.2,Temperature,F
2022-10-13 17:56:00,Temp4_ST2,97.6,Temperature,F
2022-10-13 17:56:00,Temp2_ST2,142.3,Temperature,F
2022-10-13 17:56:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:56:00,Temp4_ST3,94.0,Temperature,F
2022-10-13 17:56:00,Temp3_ST3,120.5,Temperature,F
2022-10-13 17:56:00,Temp2_ST3,142.7,Temperature,F
2022-10-13 17:56:00,Temp1_ST3_high,148.2,Temperature,F
2022-10-13 17:56:00,Temp_SecLoopHexInlet,65.5,Temperature,F
2022-10-13 17:56:00,Temp_SecLoopHexOutlet,147.6,Temperature,F
2022-10-13 17:56:00,Flow_SecLoop,3.5,Flow,gal/min
2022-10-13 17:56:00,PowerIn_SecLoopPump,18.0,Power,W
2022-10-13 17:57:00,Temp_PrimaryPlantDelta_BTU,85.0,Temperature,F
2022-10-13 17:57:00,EnergyOut_PrimaryPlant_BTU,25.0,Energy,kWh
2022-10-13 17:57:00,Flow_CityWater_atSkid,2.3,Flow,gal/min
2022-10-13 17:57:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:57:00,Temp_PrimaryStorageOutTop,150.4,Temperature,F
2022-10-13 17:57:00,Flow_CityWater,1.7000000000000002,Flow,gal/min
2022-10-13 17:57:00,Temp_CityWater,64.9,Temperature,F
2022-10-13 17:57:00,Flow_RecircReturn_MXV1,12.9,Flow,gal/min
2022-10-13 17:57:00,Temp_RecircReturn_MXV1_FM,132.8,Temperature,F
2022-10-13 17:57:00,Flow_RecircReturn_MXV2,12.8,Flow,gal/min
2022-10-13 17:57:00,Temp_RecircReturn_MXV2_FM,120.4,Temperature,F
2022-10-13 17:57:00,Temp_HotStorageInMechRoom,151.1,Temperature,F
2022-10-13 17:57:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:57:00,Temp_RecircReturn_MXV1,131.8,Temperature,F
2022-10-13 17:57:00,Temp_HotInlet_MXV2,134.0,Temperature,F
2022-10-13 17:57:00,Temp_RecircReturn_MXV2,120.1,Temperature,F
2022-10-13 17:57:00,Temp_RecircSupply_MXV2,121.0,Temperature,F
2022-10-13 17:57:00,EnergyIn_HPWH,64242.2,Energy,kWh
2022-10-13 17:57:00,PowerIn_HPWH,11.9,Power,W
2022-10-13 17:57:00,PowerMeter_SkidAux_Energy,537.0,Energy,kWh
2022-10-13 17:57:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:57:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:57:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:57:00,Temp_HPWHCondensing,199.0,Temperature,F
2022-10-13 17:57:00,Temp_HPWHEvaporating,56.0,Temperature,F
2022-10-13 17:57:00,Temp5_ST2_low_TH16,82.4,Temperature,F
2022-10-13 17:57:00,Frequency_QAHV,80.0,Frequency,Hz
2022-10-13 17:57:00,Temp_HPWHOutlet,156.0,Temperature,F
2022-10-13 17:57:00,Duty_QAHVPump,26.0,,%
2022-10-13 17:57:00,Temp5_ST1_low,67.6,Temperature,F
2022-10-13 17:57:00,Temp4_ST1,104.6,Temperature,F
2022-10-13 17:57:00,Temp3_ST1,126.8,Temperature,F
2022-10-13 17:57:00,Temp2_ST1,139.5,Temperature,F
2022-10-13 17:57:00,Temp1_ST1_high,143.3,Temperature,F
2022-10-13 17:57:00,Temp4_ST2,97.8,Temperature,F
2022-10-13 17:57:00,Temp2_ST2,142.4,Temperature,F
2022-10-13 17:57:00,Temp5_ST3_low,66.5,Temperature,F
2022-10-13 17:57:00,Temp4_ST3,94.3,Temperature,F
2022-10-13 17:57:00,Temp3_ST3,120.8,Temperature,F
2022-10-13 17:57:00,Temp2_ST3,142.8,Temperature,F
2022-10-13 17:57:00,Temp1_ST3_high,148.2,Temperature,F
2022-10-13 17:57:00,Temp_SecLoopHexInlet,65.5,Temperature,F
